Epoch,Train_Loss,Train_Acc,Val_Acc,Val_Precision,Val_Recall,Val_F1
1,2.603860275916604,0.7958664818794899,0.7007552870090634,0.6925554619283587,0.6597940379403795,0.6757779180126564
2,1.0315073686859824,0.8438162514690685,0.7336858006042296,0.727932752810324,0.6996314363143632,0.7135015591855435
3,0.9712718421369899,0.8644035451607555,0.7613293051359517,0.7515977724316077,0.7315338753387534,0.7414301110618591
4,0.9203707889531063,0.8838812815386974,0.7794058408862035,0.7716071638032734,0.7479548328816622,0.7595969213652711
5,0.871813065707981,0.9029074781451623,0.8074521651560926,0.7969043500459222,0.7769232158988257,0.7867869438794378
6,0.8332122939935181,0.9182243745965601,0.8225075528700906,0.8072103031658246,0.7955772357723577,0.8013515529389232
